Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: AF594 mean	Cell: AF594 std dev	Cell: AF594 max	Cell: AF594 min	Cytoplasm: AF594 mean	Cytoplasm: AF594 std dev	Cytoplasm: AF594 max	Cytoplasm: AF594 min
1.czi	4a6272dd-c42e-4bd9-b35b-d2f2d7157844	Cell			CNU	Polygon	3772.5	1925.1	1692.6246	160.2726	0.828	59.9059	35.0105	0.8298	549.7365	233.6587	1809	203	444.1719	96.8363	687	203
1.czi	db56d7ff-7777-43fd-ab20-eccf674a8fcd	Cell			CNU	Polygon	4043.5	1933.3	1999.3252	168.685	0.883	63.9222	39.8034	0.7983	431.6416	131.9047	924	203	360.3748	80.2331	646	203
1.czi	504c01b2-be9b-4137-a1b7-4e3a4f5a7d7b	Cell			CNU	Polygon	4593.3	1974	2139.4841	174.3867	0.8841	59.1654	49.9368	0.5065	301.5012	87.2272	709	188	250.989	34.5304	460	188
1.czi	2248a0e3-d7d8-4438-afad-70fa396b2ac8	Cell			CNU	Polygon	3576.7	1982.1	2175.7605	188.3603	0.7706	69.6954	42.4262	0.8247	595.144	232.5371	2125	226	504.9932	120.7024	893	226
1.czi	4d0258b0-5ddf-4b20-9f05-38f375722bf2	Cell			CNU	Polygon	3196.7	1982.3	1923.4745	166.447	0.8725	59.4949	39.6745	0.7546	350.6695	84.0708	707	191	313.3561	53.9366	477	191
1.czi	e79b3841-9d3d-40c6-8767-b83c4f6eb994	Cell			CNU	Polygon	3854.9	2005.2	1784.1401	157.0217	0.9093	56.5	43.6596	0.6313	474.9085	126.5765	954	220	410.8242	79.4708	714	220
1.czi	22d53f8f-fe3c-4bcc-af75-72b261ed5af5	Cell			CNU	Polygon	4264.7	2017.1	2395.8924	201.1137	0.7444	81.9711	37.0806	0.9031	327.9962	117.1843	942	163	272.3465	35.4155	426	163
1.czi	a8fb3c38-57da-4ca1-b44b-7f8c42799025	Cell			CNU	Polygon	3971.8	2016.2	2456.9027	195.488	0.8079	66.4134	48.8485	0.6659	389.1545	145.0523	1015	203	316.3341	78.473	572	203
1.czi	d1f1d2b3-76dd-417d-a558-bb3c923eb641	Cell			CNU	Polygon	4482.1	2022.4	1742.9169	156.2685	0.8969	54.4302	41.7305	0.6762	367.6067	138.2979	1069	188	301.7092	62.428	585	188
1.czi	2ebc538c-0240-4f50-8da7-6ff424ffc8cd	Cell			CNU	Polygon	3915.8	2089.8	2318.3928	188.3885	0.8209	71.9865	39.9313	0.8393	624.9253	309.2315	2219	207	476.6784	177.9939	1002	207
1.czi	d8ec32ea-66c3-4bcf-9c4f-37956c6c12db	Cell			CNU	Polygon	4724.4	2136.4	1120.4466	120.2768	0.9733	39.7175	35.4413	0.4418	245.1635	69.6865	990	171	223.2144	22.3179	325	171
1.czi	1becf0ca-0dff-46eb-b717-4f4c04bcbf2f	Cell			CNU	Polygon	4586.8	2151.6	1369.4347	133.8364	0.9607	46.147	38.8091	0.5313	332.2353	144.5143	915	186	259.5956	46.972	462	186
1.czi	743a81cc-3943-4343-96bf-8eacfd2af38b	Cell			CNU	Polygon	4233.8	2172	1879.7779	163.1378	0.8876	56.9723	43.9548	0.6549	387.0346	132.213	1012	210	319.6469	79.033	568	210
1.czi	2cde0c41-dc0f-4467-8b0e-32a2686617bb	Cell			CNU	Polygon	4143.8	2179.3	1426.3227	135.9753	0.9694	45.1806	41.0193	0.3624	307.8203	70.1683	563	198	272.1056	34.8199	396	198
1.czi	d7f8fd11-3991-4ecd-bde2-b50875273918	Cell			CNU	Polygon	4717.4	2188.9	1458.4768	141.4565	0.9159	49.6551	38.9512	0.6413	429.2397	189.6059	1860	213	357.0113	71.5984	588	213
1.czi	39ae79e7-163b-4091-83bb-c2f9e2bca7fc	Cell			CNU	Polygon	4043.5	2222.7	2358.7915	189.0572	0.8293	65.9035	47.9388	0.7483	714.8791	229.5503	2423	252	616.1002	138.2774	959	252
1.czi	51c0343e-36c1-49ef-b4bb-58e09b387b83	Cell			CNU	Polygon	4379.3	2235.7	1707.4649	154.5163	0.8987	55.0838	40.0229	0.7124	635.4805	294.4761	2022	219	501.2649	145.8484	932	219
1.czi	d5e1019c-399e-48ef-a12a-311b65bc5f93	Cell			CNU	Polygon	3793.1	2244.4	2221.106	182.2409	0.8404	59.2315	51.4656	0.4223	393.0263	115.7039	1018	205	334.349	68.8433	557	205
1.czi	563a5046-ac3d-4148-8b7a-878a1fa47910	Cell			CNU	Polygon	3552.5	2247.4	1596.9868	152.1821	0.8665	56.4637	36.6031	0.7503	312.6258	53.418	609	202	292.8932	28.3375	411	202
1.czi	5bbcd5ca-40d2-4fc5-968f-7076184fc7d3	Cell			CNU	Polygon	3977.9	2251.4	1578.0241	146.8934	0.919	50.434	41.05	0.5381	396.3319	92.3333	968	210	361.4886	50.2322	522	210
1.czi	f9f7fd5d-31ec-4bdd-862e-2f5d841a0de8	Cell			CNU	Polygon	4424.7	2276.7	1880.6024	163.4651	0.8844	58.306	43.9335	0.6624	339.5631	96.4291	736	195	291.1234	49.4049	488	195
1.czi	8d882163-3f8c-4958-b60b-00b78a4d9782	Cell			CNU	Polygon	4215.5	2293	1533.503	142.7535	0.9456	50.1294	39.0747	0.6216	289.4224	79.9695	675	196	249.5098	21.7967	357	196
1.czi	6ae62bec-172f-4b39-b790-fc540d40b2d9	Cell			CNU	Polygon	3901.3	2314.3	1448.5832	139.149	0.9401	49.2609	37.2518	0.6396	286.3815	55.729	556	195	260.4493	21.9069	351	195
1.czi	73277c7f-bb49-48fe-b5ab-50da383b6d49	Cell			CNU	Polygon	4432.8	2341.5	1785.789	160.9613	0.8662	57.8151	40.582	0.746	331.1925	77.7393	635	200	294.2767	43.456	549	200
1.czi	182b8bfd-23f1-489a-85a3-c9d151103730	Cell			CNU	Polygon	4567.2	2343.5	2616.0243	200.2123	0.8201	64.6847	56.8754	0.492	558.7156	242.7649	2520	212	465.2889	131.9994	829	212
1.czi	b59e3781-0c86-4826-83d3-27d6a9953e92	Cell			CNU	Polygon	3124.4	2354	1862.4642	165.2537	0.857	60.205	42.629	0.7662	340.63	67.513	635	218	309.7576	39.3266	417	218
1.czi	12f2ef61-6d82-4786-b45c-8bbcffd62c61	Cell			CNU	Polygon	3611.4	2348.8	1749.5126	152.7164	0.9427	52.8603	41.7979	0.6103	307.952	53.9995	490	195	281.028	33.4897	379	195
1.czi	e0583a21-f2e0-442f-9a3d-bc1388690acd	Cell			CNU	Polygon	4364.6	2361.5	2353.0203	188.0561	0.8361	66.4302	51.5935	0.6168	627.7234	204.7164	1565	251	532.2764	105.314	868	251
1.czi	d6af5422-cb4f-4c8f-9085-b1a4318b2eec	Cell			CNU	Polygon	4098.2	2364.5	1803.9272	158.3677	0.9038	54.5185	41.8579	0.6682	365.7014	87.9801	890	205	329.9331	62.3189	524	205
1.czi	32a1ad0e-f3fa-498d-8800-ef5faae407af	Cell			CNU	Polygon	4627.5	2420.6	2475.8654	192.9826	0.8354	65.5718	52.9912	0.58	401.6606	111.5023	931	198	336.7254	63.7711	537	198
1.czi	7b6224f1-6037-4d18-94fe-559a45c59224	Cell			CNU	Polygon	4295.8	2424.3	1756.1083	156.4037	0.9021	56.0846	38.3352	0.7265	736.4189	357.9078	3042	262	563.8703	141.2757	923	262
1.czi	7a1367d6-751f-43c7-ad79-c956cc06df41	Cell			CNU	Polygon	4561.9	2421	1353.7699	135.3634	0.9284	45.8231	38.1765	0.5517	418.0103	92.5232	885	226	389.9421	55.2321	610	226
1.czi	cfabd8c0-fbac-446e-95ce-173cca60ef28	Cell			CNU	Polygon	3498.6	2428.2	1654.6992	149.9259	0.9251	53.4661	38.7988	0.6838	271.2486	51.9472	669	195	248.4314	20.9354	379	195
1.czi	15e080f1-47c2-4697-bfe7-34fa50098410	Cell			CNU	Polygon	3361	2442.4	1558.237	146.9916	0.9063	53.4128	38.0019	0.7125	296.5862	57.4148	543	180	277.1432	44.3386	453	180
1.czi	85ea3b44-71ae-4f34-a890-6aad17cccb5f	Cell			CNU	Polygon	3875.9	2454	1543.3966	143.6009	0.9405	50.5458	39.8459	0.6377	304.7324	60.2508	593	214	275.1173	24.8741	395	214
1.czi	96447b7d-35c9-488d-85a6-269c58e61cfa	Cell			CNU	Polygon	3559	2455.5	1530.2052	148.2492	0.8749	50.4615	41.3102	0.512	463.1612	181.3548	1139	198	365.0208	90.0642	655	198
1.czi	acd5b185-7922-4e02-a543-882e87caf2e5	Cell			CNU	Polygon	4347.5	2472.7	2771.848	210.7344	0.7843	67.8866	55.613	0.6016	783.7338	396.7525	3457	235	584.7664	186.9708	1416	235
1.czi	71f72af4-1506-4a36-ade0-f0bf80ef6f79	Cell			CNU	Polygon	3594.3	2463.3	1082.5212	119.4999	0.9526	40.6763	33.6655	0.5487	431.0837	184.8718	1504	201	352.4781	72.3475	599	201
1.czi	4e054a70-6c57-49fd-b07a-96829df0df55	Cell			CNU	Polygon	3731.8	2486.4	1301.8287	130.6533	0.9583	44.0233	37.586	0.5154	617.2566	273.1853	2024	232	507.3221	126.9131	771	232
1.czi	9b998ef5-ef09-4a7f-b9d5-b59561cb8b1c	Cell			CNU	Polygon	4224	2509.8	3091.74	220.8382	0.7966	74.9149	58.5517	0.6709	563.7234	235.9187	1673	201	440.2232	159.1039	1048	201
1.czi	cd0f18a9-a8a2-4ce7-a125-8d430925ee69	Cell			CNU	Polygon	4569.3	2510.6	2049.6175	171.9838	0.8708	63.9448	41.5193	0.7818	343.679	82.3518	576	210	301.8256	55.4748	523	210
1.czi	36052c6f-b5bc-4818-ac71-223074259d3e	Cell			CNU	Polygon	4480.5	2525.3	2297.7812	183.4182	0.8583	66.7181	46.6062	0.7454	548.813	178.6775	1355	218	465.5294	113.1658	762	218
1.czi	2bf20fb7-0918-4532-9e22-96a22724c834	Cell			CNU	Polygon	4407	2527.2	1094.8882	118.8359	0.9743	39.5862	36.2828	0.3434	282.0316	147.2459	1641	191	242.889	18.076	310	191
1.czi	d2ababf6-7c67-44e1-ae8a-5e31663291af	Cell			CNU	Polygon	4686	2558.2	2444.5358	196.7138	0.7938	72.698	44.0769	0.8256	500.739	172.5211	1125	214	405.3293	111.2175	718	214
1.czi	3b63f8a8-c457-4e9b-8c9d-64b9dfb387e2	Cell			CNU	Polygon	4447.5	2574	3029.0807	232.2575	0.7056	71.2264	65.4502	0.4419	479.1623	262.5316	2284	203	355.36	105.2489	801	203
1.czi	6e03f307-9c5b-48a6-a726-a07997dd6526	Cell			CNU	Polygon	4250.8	2570.8	2992.8043	216.9812	0.7988	75.0949	57.7271	0.6764	511.725	191.9995	1443	203	418.5615	119.1858	759	203
1.czi	d0661481-4503-4c59-bb67-6be598bc2cf9	Cell			CNU	Polygon	4360.8	2577.8	2113.9257	189.0174	0.7435	70.6852	40.7527	0.8593	309.5109	64.8428	573	205	272.7768	33.7777	395	205
1.czi	32c3994f-9c68-49b5-a518-edb1c4030f58	Cell			CNU	Polygon	3498.1	2583	2144.4309	179.6379	0.8351	63.8464	45.3231	0.7082	326.0311	67.7196	713	209	295.1111	35.5442	461	209
1.czi	e37e8e19-414d-4cd2-b4e9-c8cfec3cb6ef	Cell			CNU	Polygon	4718.5	2580.1	976.9898	115.2675	0.924	39.3191	31.4686	0.5832	439.9021	147.8193	1233	229	389.2208	73.5566	559	229
1.czi	e0bb7626-de20-4fd6-bf48-5b9857dc6926	Cell			CNU	Polygon	4343.2	2602	1058.6118	119.3213	0.9344	41.7344	32.5679	0.616	296.9486	72.5951	604	197	262.8513	28.1666	371	197
1.czi	ba7f295b-0ae4-4b30-a1a9-e06876b4c87b	Cell			CNU	Polygon	3443.5	2601.6	1138.5848	120.7282	0.9817	39.7121	36.739	0.329	310.8401	154.2513	1043	209	253.1023	17.9865	330	209
1.czi	d479f7d1-aad4-43ca-b24f-d8d6edc7892b	Cell			CNU	Polygon	3846.5	2618.1	2665.4921	211.6825	0.7475	81.8948	44.9438	0.8667	563.6554	252.9112	1565	204	435.8921	159.6885	871	204
1.czi	80bb1736-12be-4eb9-96d3-58ecc91a7da1	Cell			CNU	Polygon	3119.2	2631.6	1570.6039	145.8237	0.9282	50.7168	42.1682	0.4746	304.065	67.1033	698	191	277.8384	33.7698	382	191
1.czi	0127c386-22b0-4bdf-aae3-e46026bf4910	Cell			CNU	Polygon	3334.5	2640	2014.99	174.416	0.8324	65.9745	38.3827	0.8141	325.6645	68.1599	810	217	298.0354	32.6975	397	217
1.czi	58787c8d-1550-474b-b4ae-45d98caead9b	Cell			CNU	Polygon	4637.6	2637.8	1940.7883	166.2453	0.8824	60.7106	40.5878	0.7427	324.7566	72.5902	720	205	287.2386	39.2864	409	205
1.czi	788b6968-ef71-4501-9d32-233cd76767ac	Cell			CNU	Polygon	4580	2679.6	1614.3005	147.3955	0.9337	52.5448	38.5232	0.6714	344.2036	66.9013	740	212	315.6736	39.5236	410	212
1.czi	fab02c47-f92e-4596-a29f-3761997d5f62	Cell			CNU	Polygon	3769.6	2682.7	1258.9565	133.4371	0.8885	45.5271	38.9642	0.4514	321.9523	58.6535	710	221	300.4397	32.0445	419	221
1.czi	89c13c70-1ab2-4de4-940d-a0d5ccf18176	Cell			CNU	Polygon	4430.3	2694.9	2237.5953	187.0862	0.8034	66.5313	48.53	0.6913	415.7572	124.463	871	218	355.9273	80.8597	622	218
1.czi	6b71945c-f770-464e-bf41-b875c0ec4de0	Cell			CNU	Polygon	3802	2699.5	1473.3172	143.9161	0.8939	51.0013	38.3758	0.6721	325.3395	81.3604	887	212	289.3195	28.0732	400	212
1.czi	97cf9770-92db-4738-aa54-5c7417b2b756	Cell			CNU	Polygon	4746.2	2714.7	2446.1847	196.4964	0.7961	71.5377	45.0359	0.8003	607.4285	200.1115	1256	208	504.906	143.4475	923	208
1.czi	f62cbefb-024d-48bb-aea8-a516c58c6042	Cell			CNU	Polygon	3555.7	2716.2	1810.5229	156.0607	0.9342	51.9939	47.4402	0.305	310.9345	48.448	625	212	293.3135	30.7803	392	212
1.czi	28f4867c-cb0d-4a6b-8016-8763022de317	Cell			CNU	Polygon	4341.5	2726	2508.0195	205.9995	0.7427	69.7378	46.7684	0.7831	476.0714	167.7115	1279	206	398.7173	108.4598	672	206
1.czi	0aeeadd7-8e28-43c4-91c8-9c12b0491ca8	Cell			CNU	Polygon	4490.4	2721.9	1489.8064	141.0919	0.9405	47.5462	40.4791	0.4665	429.124	102.0445	760	214	384.6485	71.616	647	214
1.czi	a289b768-d3cb-468e-9c74-fdffba26060b	Cell			CNU	Polygon	4716.5	2727.6	1066.032	120.0257	0.9299	43.5866	33.1525	0.6483	500.0162	192.9754	1154	213	428.232	142.0915	1133	213
1.czi	f638f587-9d24-443b-a71b-b72c19733a12	Cell			CNU	Polygon	4222.1	2745	1661.295	150.2255	0.9251	55.8285	40.4724	0.6918	330.822	57.102	530	206	308.6253	46.1616	469	206
1.czi	e859db8a-e810-4725-b71f-47f512c2cb15	Cell			CNU	Polygon	4796.8	2755	2369.5095	188.643	0.8367	62.466	52.7196	0.5375	405.6296	100.0208	997	209	361.1161	59.8559	528	209
1.czi	a2783355-d21b-48c3-8607-384b1ec7ebf9	Cell			CNU	Polygon	4161.6	2779.1	1423.0249	136.7093	0.9568	46.6001	39.0364	0.5422	353.1975	109.6059	804	202	300.4271	50.1926	470	202
1.czi	0d839a87-123e-4570-8ded-77307b59a285	Cell			CNU	Polygon	4595.6	2788.4	1492.2798	146.3723	0.8753	55.1689	35.7753	0.7811	348.4834	86.3563	837	214	317.4604	44.2784	498	214
1.czi	ba05ceac-7ce6-44f9-9ed1-953055235ad2	Cell			CNU	Polygon	4447.7	2782	1131.9891	125.5464	0.9025	45.0073	35.0527	0.5756	551.7505	211.6203	1625	240	471.8407	119.1446	888	240
1.czi	0daa95f7-0533-4ce7-a2b4-cdeeb62cd011	Cell			CNU	Polygon	3172.1	2798.6	1729.7255	155.4987	0.8989	52.5902	43.4154	0.6121	400.8838	158.8007	1337	205	324.0791	65.593	579	205
1.czi	706cf798-2883-4009-8e2d-a601f235dc7f	Cell			CNU	Polygon	4422.4	2813.6	2045.4952	184.8673	0.7521	61.1399	48.543	0.5905	639.6492	267.2104	1799	207	504.6292	159.3407	938	207
1.czi	44b3afbe-e4b4-4b5f-81cc-7829a7be90c2	Cell			CNU	Polygon	3795.3	2818.2	2526.9822	199.0891	0.8012	66.1878	51.8249	0.6591	409.9063	94.3878	766	221	361.1194	62.7664	554	221
1.czi	848479ca-6b94-40b7-9c8e-e410bfad86d6	Cell			CNU	Polygon	3676.9	2815.5	1518.6627	144.9875	0.9078	51.604	37.6671	0.6781	473.8953	137.9502	980	232	396.4542	82.5037	616	232
1.czi	abe09206-d5ca-411b-a224-a37c38b54cc1	Cell			CNU	Polygon	4693.6	2831.6	4210.5376	301.055	0.5838	106.1009	59.5488	0.8609	426.0133	153.0404	1014	199	342.0542	86.4078	629	199
1.czi	913ee372-2e53-4331-8bb4-6e88112cd9d3	Cell			CNU	Polygon	3986.3	2828	2154.3244	176.0402	0.8736	62.8401	43.2477	0.7441	630.3572	170.9178	1214	230	544.1984	125.5205	966	230
1.czi	544f5e38-f55d-4391-864e-9ca522774691	Cell			CNU	Polygon	3696.2	2838.1	954.7293	117.5132	0.8688	42.7257	28.1321	0.7437	404.3371	128.8058	822	222	351.9354	83.658	627	222
1.czi	41b30507-afa2-4627-b832-f4b3766fc7c4	Cell			CNU	Polygon	4461.2	2838.4	1317.4935	132.4353	0.944	46.6573	37.1964	0.6166	542.157	130.5816	1201	319	492.7475	64.6773	717	319
1.czi	3dc7e835-44a6-47d2-9eb1-712af50b93f9	Cell			CNU	Polygon	4560.5	2884.3	2495.6525	204.6065	0.7491	75.3015	45.3716	0.8316	884.1083	389.616	3163	241	705.0967	241.5441	1384	241
1.czi	3ab2a90a-d506-4153-8a81-a660ed226c6f	Cell			CNU	Polygon	4615.7	2877.9	1787.438	158.2035	0.8974	55.483	40.995	0.6771	595.6717	198.2797	1369	229	499.2128	130.4773	875	229
1.czi	ad1c83db-e04c-47ea-b8c0-5a82705cffa8	Cell			CNU	Polygon	4076.4	2879.6	1786.6135	158.8694	0.8895	56.996	38.5325	0.7308	552.9432	229.5745	1677	216	447.8518	107.9879	807	216
1.czi	680b6d50-366f-448d-84c1-6cbbf1aad225	Cell			CNU	Polygon	4310	2908.8	2321.6906	196.0591	0.759	70.8494	44.4947	0.8216	488.9695	191.6335	1584	218	409.9882	105.0271	807	218
1.czi	55b45958-1985-4c67-bd1e-08223a49e09a	Cell			CNU	Polygon	4397.9	2916.1	1781.6667	158.6212	0.8898	57.582	40.4724	0.7345	328.6933	64.8624	604	209	296.9647	33.5165	423	209
1.czi	22696cda-f776-4bb4-b29a-7a67251e7b5e	Cell			CNU	Polygon	4205.4	2935	2502.2482	192.9752	0.8444	69.8682	49.3681	0.7287	464.0188	131.715	1041	206	394.1688	88.9789	630	206
1.czi	4f154f24-a03c-485e-aff6-6eaab81100c1	Cell			CNU	Polygon	4591.5	2939.9	1308.4244	131.3511	0.953	46.4105	37.0692	0.6099	410.3696	101.4433	1073	250	373.8015	56.4238	548	250
1.czi	cd78167f-705a-4afd-bdc9-9183d44e5b67	Cell			CNU	Polygon	4249.4	2943.6	1135.2869	124.2539	0.924	43.2806	32.067	0.6773	413.3624	125.8915	854	220	359.2075	69.0028	681	220
1.czi	1185b824-24a5-43c1-8cc3-86ccaede5cf4	Cell			CNU	Polygon	2232.7	3084	1817.1187	160.9021	0.882	60.7818	38.3169	0.7864	390.6316	111.2913	1011	202	341.7048	68.7035	526	202
1.czi	8dd661f1-4e9b-415e-aa6f-b6356c9319f2	Cell			CNU	Polygon	2922.7	3179.6	1321.6158	130.7531	0.9714	43.2633	38.5232	0.4118	293.6933	67.9235	682	193	267.5488	26.5872	353	193
1.czi	33e9bfab-c2cd-4a23-b20f-01a8d87405e8	Cell			CNU	Polygon	2840.3	3260.7	1091.5903	118.0582	0.9842	38.3167	36.383	0.1817	332.8754	239.2855	1621	188	249.7117	20.6408	317	188
1.czi	52fcc110-810d-452b-9a0b-9e42017cc24f	Cell			CNU	Polygon	2472	3267.6	1190.526	123.527	0.9804	40.2321	37.7237	0.257	318.6519	162.1201	1395	196	258.7684	28.4604	404	196
1.czi	4514dff9-1956-40f1-9c49-3357d54321fb	Cell			CNU	Polygon	2212.3	3414.7	1872.3577	164.0085	0.8747	61.6351	38.4777	0.7965	320.7042	93.7196	668	182	270.1427	44.9649	422	182
1.czi	989f8bd1-6937-48c8-ab4b-abfd43827aa2	Cell			CNU	Polygon	2381.8	3693.2	2033.9527	173.0966	0.853	65.14	37.5427	0.82	343.5182	84.4487	727	200	298.0147	41.9851	424	200
1.czi	8dd91e2a-ed15-45d5-9dde-4e8206c5420a	Cell			CNU	Polygon	2758.3	4155.1	1357.0677	134.9348	0.9366	48.1238	36.9525	0.6319	278.2611	59.7974	588	189	255.5913	28.1793	370	189
1.czi	8dc2dba4-0a27-440a-8f19-8bbbd2bcafb7	Cell			CNU	Polygon	2732.1	4369.3	1342.2274	131.5587	0.9745	44.5935	38.8228	0.4913	268.2888	57.1055	559	174	244.1116	21.0486	315	174
1.czi	e49e64de-31af-4d3a-b470-c6861057f971	Cell			CNU	Polygon	4613	2978.4	3073.6018	245.1844	0.6425	92.2272	52.3902	0.8394	408.4286	86.329	866	211	370.0224	55.7955	552	211
1.czi	9215a823-7c3f-483e-b430-c7726c5e1237	Cell			CNU	Polygon	4757.5	2982.2	2371.9829	184.6097	0.8746	63.6622	48.7507	0.6614	579.9632	219.9427	1436	217	475.9345	150.3607	843	217
1.czi	ad73b315-0490-413f-be91-f83df50c0a89	Cell			CNU	Polygon	4594.7	3011.6	1891.3204	169.1357	0.8308	62.7736	37.696	0.7823	397.9822	101.7205	853	217	353.6252	55.647	508	217
1.czi	1156e32f-8b79-46ae-a6a8-a2b03f6b0b85	Cell			CNU	Polygon	4484.3	3018.3	1666.2417	158.368	0.8349	60.8886	35.2205	0.8309	304.5064	163.2572	1514	187	250.8305	24.8228	387	187
1.czi	cd5ace7d-220a-4fa4-b7ab-476ba45e7d45	Cell			CNU	Polygon	3993	3019.6	1928.4213	163.3391	0.9083	58.0347	40.7947	0.7119	385.4782	111.9888	811	196	329.9124	77.234	540	196
1.czi	fb8559e9-8232-4f3f-b090-0c250a0eae66	Cell			CNU	Polygon	4698.6	3019.1	1957.2775	165.9317	0.8933	58.9224	40.7816	0.724	504.1477	148.2914	1070	234	426.5607	90.3701	697	234
1.czi	d2370aa2-4a46-4699-bce3-1a2eed5dfc93	Cell			CNU	Polygon	3151.2	3032	1188.8771	123.9509	0.9724	41.8994	37.4633	0.4039	249.2228	51.3687	522	182	231.2381	15.1188	288	182
1.czi	785b7572-3e67-47a1-99ae-794c84f46afc	Cell			CNU	Polygon	4439	3050.5	2406.6104	196.53	0.783	69.1533	49.8691	0.7545	358.4155	71.6252	713	213	328.4847	43.4376	511	213
1.czi	e1b09d29-9b89-4f1a-9827-92e27ec3a3e9	Cell			CNU	Polygon	4037.9	3058.4	3481.7115	228.0516	0.8413	76.3855	57.5613	0.6371	397.6168	115.7724	898	200	337.0568	64.3498	609	200
1.czi	8c3db1fe-65a2-448d-b060-4fd6da1f5ab5	Cell			CNU	Polygon	4789.4	3047.6	2386.8233	193.6072	0.8002	64.7862	53.9024	0.5468	665.1088	304.2941	2420	206	538.6565	184.5946	981	206
1.czi	9069f324-e0da-4925-aed6-00245f8cb08e	Cell			CNU	Polygon	4520.9	3053.6	1755.2839	157.3622	0.8908	56.5467	37.9574	0.742	418.2878	132.679	1166	225	360.442	57.9582	585	225
1.czi	09fcec4d-3d92-40c3-8c2b-5ebdb8e3dbbf	Cell			CNU	Polygon	4381.6	3070.4	2049.6175	174.3808	0.847	57.8823	48.7961	0.5044	627.774	300.2547	2240	199	478.9489	171.3192	960	199
1.czi	80af797a-b64e-4d91-be6e-3ce7f9204395	Cell			CNU	Polygon	4818.5	3079.8	1369.4347	139.4581	0.8848	51.445	34.9449	0.7563	773.8526	256.2149	1941	262	660.9	120.4906	957	262
1.czi	2b10a931-558c-4398-91ad-7192075905f8	Cell			CNU	Polygon	4471	3091.8	2656.423	198.692	0.8456	72.1501	50.8748	0.7292	683.6843	350.8766	1764	227	482.7278	196.6264	1138	227
1.czi	eec0580f-52af-4722-ada5-5e03718ea3e8	Cell			CNU	Polygon	3511.6	3100.2	1737.9701	157.2715	0.883	56.807	39.416	0.7262	297.645	51.3377	561	195	276.2918	27.8492	364	195
1.czi	d4432e49-20ed-409c-9426-878dceaae69c	Cell			CNU	Polygon	4649.5	3134.6	2208.7391	191.0357	0.7605	69.3014	44.76	0.7839	486.2265	144.4603	1182	195	430.4696	97.0936	672	195
1.czi	3f3d165f-b3c9-4765-a5ce-a58b7213de40	Cell			CNU	Polygon	4222.7	3141.5	1937.4904	164.3321	0.9016	54.179	46.3427	0.5165	477.0668	199.7199	1332	194	377.8422	118.2484	742	194
1.czi	dcf9e803-5c12-488f-9536-687f2f38a44c	Cell			CNU	Polygon	4100.7	3152.2	1363.6635	136.2807	0.9227	48.6758	37.2204	0.6392	378.1999	107.6691	966	211	336.8874	59.6829	505	211
1.czi	39dbf425-8109-450e-9399-822468b179ca	Cell			CNU	Polygon	4773.6	3152.9	1632.4387	150.8034	0.902	53.5172	40.847	0.6376	353.4091	77.5393	771	203	324.7186	46.923	490	203
1.czi	5b2e28d7-548b-4bff-8ffe-adb80dcb5374	Cell			CNU	Polygon	3422.2	3160.1	2330.7597	190.2038	0.8096	63.6336	50.6842	0.6786	400.4943	125.4378	941	192	339.5311	72.6953	524	192
1.czi	f90432fc-dbbc-45e6-8a41-dd66af2d386b	Cell			CNU	Polygon	3673.8	3184.9	1390.8708	137.0163	0.931	48.457	35.0371	0.6891	316.1183	60.8766	614	200	292.8	43.757	455	200
1.czi	ec4e8c26-d661-4692-abda-5f1d94db1330	Cell			CNU	Polygon	4477.3	3198.2	2164.218	184.2841	0.8008	68.6249	41.8086	0.8241	463.0968	146.7436	1261	211	395.0934	63.25	558	211
1.czi	1212f77d-b27b-468b-be2e-c1af3f1456a7	Cell			CNU	Polygon	4076	3193.7	1925.1234	168.1556	0.8556	60.1358	42.1459	0.7402	474.1121	159.5925	1448	237	402.427	65.1052	619	237
1.czi	49588488-4f7f-4c79-b78a-2b8f16ae675c	Cell			CNU	Polygon	4235.9	3195.5	1651.4014	152.9838	0.8867	57.0436	37.872	0.7701	431.5908	98.2234	918	268	394.7554	51.2347	560	268
1.czi	18fae038-de09-4b4c-b678-62ef9ce01a8e	Cell			CNU	Polygon	4600.2	3215	1810.5229	160.0656	0.888	56.7421	41.7358	0.7056	633.9268	306.289	2527	220	508.6633	146.7517	997	220
1.czi	eb705beb-5c0a-4f4c-9d53-f1b19adf92fe	Cell			CNU	Polygon	3719.9	3221.7	2113.9257	178.5336	0.8334	60.0267	50.0056	0.5921	325.9618	75.2188	703	198	289.4232	44.4624	465	198
1.czi	bde23aef-6737-4396-8d35-2bef9ef9e920	Cell			CNU	Polygon	4401.1	3221	1741.268	159.2139	0.8632	58.1708	35.451	0.7881	475.9863	213.1816	1655	222	379.8005	95.1912	665	222
1.czi	0103225a-ab3b-4636-b1c7-2097a33c3535	Cell			CNU	Polygon	4285.3	3230.8	1321.6158	130.9777	0.9681	43.2145	38.1605	0.4352	340.0312	90.9429	727	205	301.3916	48.2044	487	205
1.czi	a3016c84-a7fe-4234-819c-bd224296a96e	Cell			CNU	Polygon	4428.5	3241.4	1131.1646	122.2937	0.9504	41.6766	34.9214	0.551	425.5244	240.7366	1883	213	343.6774	95.5041	884	213
