Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: AF594 mean	Cell: AF594 std dev	Cell: AF594 max	Cell: AF594 min	Cytoplasm: AF594 mean	Cytoplasm: AF594 std dev	Cytoplasm: AF594 max	Cytoplasm: AF594 min
1.czi	ef690bc9-adba-4a27-a1b8-956e3dc0b90b	Cell			CNU	Polygon	3480.2	2521.8	1300.1797	130.4929	0.9595	44.3993	39.2027	0.4496	388.6458	106.9322	883	215	345.9722	55.6251	477	215
1.czi	fc785dd3-154a-42af-96e9-0ab17954c458	Cell			CNU	Polygon	3570.6	2551.9	3973.9165	268.3191	0.6936	80.4846	72.3227	0.3852	343.5966	90.6052	721	197	293.0937	51.8535	483	197
1.czi	ad6aa573-8f1b-4bb8-8f7f-2595a7e55946	Cell			CNU	Polygon	3874	2530.5	965.4473	114.38	0.9273	38.4268	33.8612	0.2689	415.6624	106.7418	697	221	366.5995	73.2757	585	221
1.czi	d924b9bc-6752-44a9-90b0-6ad485bcbdc9	Cell			CNU	Polygon	3799.7	2555.4	1282.866	128.7924	0.9719	43.4002	37.4356	0.4755	407.0532	200.5778	1662	208	315.5172	63.1418	504	208
1.czi	5d855060-d8e6-4120-8c77-24f51e2ef0cd	Cell			CNU	Polygon	3886.1	2567.8	1629.9653	154.6718	0.8562	57.7873	39.7767	0.6667	488.7795	142.9365	1293	244	428.14	78.5468	688	244
1.czi	8a538843-cf35-44dc-a164-885c45da92f2	Cell			CNU	Polygon	3209.3	2567.3	2330.7597	193.6554	0.781	68.6863	49.011	0.7377	539.0141	152.6657	1229	213	478.1876	110.1374	669	213
1.czi	05ad64e7-00ad-4162-9258-4b0b38f35e49	Cell			CNU	Polygon	3727	2588.2	1815.4697	162.4406	0.8646	58.3369	38.6478	0.7446	401.305	113.9533	1005	215	354.8975	55.3755	534	215
1.czi	15a6a7f7-5842-42a1-acff-0cfb7380715e	Cell			CNU	Polygon	4084.3	2599.3	2089.1918	181.0239	0.8012	69.0378	42.1234	0.8129	417.2788	132.5178	1071	205	358.4885	70.9934	784	205
1.czi	51ce894a-83d0-4ae4-82c4-0745eb87cfea	Cell			CNU	Polygon	3386.2	2588.7	1408.1845	136.1786	0.9542	45.3994	39.5857	0.4485	457.0035	133.836	1046	197	400.7359	82.6354	555	197
1.czi	d56cfa4a-8ebf-4501-b435-5ea081b0b02d	Cell			CNU	Polygon	3927.4	2603.3	1564.8327	143.2662	0.9581	48.2334	40.2353	0.5276	375.8231	81.0479	779	229	339.2063	40.2995	461	229
1.czi	7582bf91-81f7-4e8c-8dc0-43ccbe70a149	Cell			CNU	Polygon	3324	2627.2	1792.3847	161.3926	0.8647	62.7971	34.6709	0.8299	547.3653	240.5807	1447	218	435.2376	120.2174	742	218
1.czi	9e5400c0-49cb-4cf4-b728-bbd0629b92bc	Cell			CNU	Polygon	3875.3	2637.5	1552.4657	145.4737	0.9219	51.3967	37.2549	0.6907	333.7341	77.6873	716	199	298.0344	45.6005	505	199
1.czi	5d4b0c69-c5ae-4dad-863a-6225197c3a51	Cell			CNU	Polygon	3932.2	2685.2	1972.9424	168.6965	0.8712	57.0914	43.8557	0.6751	382.306	110.2031	998	217	334.744	65.8289	564	217
1.czi	aa99bcd3-eeb5-4aa0-a67f-fd8f2429946b	Cell			CNU	Polygon	3626.6	2688.2	1938.3149	165.8763	0.8852	59.2049	43.4356	0.6986	522.887	141.7159	1005	230	449.0142	87.4693	682	230
1.czi	96888331-123e-4627-b1bb-be6e272c7677	Cell			CNU	Polygon	3739	2691.4	2019.9368	176.0646	0.8188	66.4014	40.4302	0.8168	338.3428	81.6273	725	202	292.8461	42.1745	417	202
1.czi	2ae39cf0-4682-4a13-8ba8-802e0d29a95b	Cell			CNU	Polygon	3244.8	2692.8	2176.585	182.3771	0.8223	65.502	44.0478	0.7615	499.5333	134.428	975	216	434.094	90.8062	655	216
1.czi	3d39b159-5233-43ee-aa1b-47d5facc4646	Cell			CNU	Polygon	3865.9	2705.2	1113.8509	119.6131	0.9783	38.7441	37.2391	0.1261	324.279	464.2701	9060	206	258.1932	19.709	329	206
1.czi	47f64fe3-6708-4be0-8834-f458b70ef434	Cell			CNU	Polygon	3706.5	2710.9	1204.5419	126.4894	0.9461	43.7399	37.6672	0.4942	278.9446	65.8463	555	193	248.8287	18.5094	330	193
1.czi	d74f67d3-49dd-4966-a656-979b1df1f319	Cell			CNU	Polygon	2928.2	2783.5	1319.9669	131.7622	0.9554	45.3531	38.383	0.5102	449.3144	147.8259	1372	229	395.6717	67.9454	556	229
1.czi	783ea726-5389-403f-9b1f-3fe0adc3df50	Cell			CNU	Polygon	4251	2793.5	1854.2195	162.0817	0.887	58.6368	40.0664	0.7429	344.4976	84.2943	704	198	298.9176	43.1818	428	198
1.czi	18f61e52-6e0a-4711-af6d-b1a9f63a1227	Cell			CNU	Polygon	3673	2806.9	1426.3227	137.7318	0.9448	47.6474	38.3664	0.5494	353.6033	86.2162	746	218	314.4941	40.5558	438	218
1.czi	d276fb73-9a12-44b8-97cb-9eb041d75235	Cell			CNU	Polygon	3643.1	2850.3	2209.5635	181.5049	0.8428	67.925	41.9401	0.81	315.5886	62.8559	603	197	281.8421	32.0821	378	197
1.czi	b290fdd3-5a92-4f86-b612-a028fc933043	Cell			CNU	Polygon	4112.5	2866.9	1604.4069	150.4979	0.8902	53.5533	40.6142	0.6663	428.3272	97.8665	769	223	382.7262	67.7608	553	223
1.czi	6106379a-c624-4c7f-8ab6-a9f1eb34fb92	Cell			CNU	Polygon	3281.6	2889.1	1621.7207	150.2989	0.9021	55.6437	37.8526	0.7473	566.4148	158.9114	1404	299	495.1915	82.3037	784	299
1.czi	05b9dbd0-0ba4-46dd-a042-5da42f6316f4	Cell			CNU	Polygon	3977.3	2893.9	1929.2458	163.7596	0.904	58.5977	45.7413	0.5998	654.4532	159.9343	1223	276	575.5458	108.6287	864	276
1.czi	2bfc391d-8d7f-4e3f-8eb9-39f8364ca1b0	Cell			CNU	Polygon	4052.3	2899.6	1812.1719	159.1886	0.8986	57.2705	43.2316	0.6825	411.8057	109.1761	1030	205	366.6436	65.3973	537	205
1.czi	709e5835-d14c-4cd7-a402-e2d6c220bbcc	Cell			CNU	Polygon	4143	2907	1864.9376	164.2588	0.8686	61.7368	36.7139	0.7984	519.9394	212.9426	1415	232	408.4841	104.8658	699	232
1.czi	95900c51-37c7-4eca-90d2-2f140c9e1c7a	Cell			CNU	Polygon	3849.1	2915.9	1249.063	128.1124	0.9563	43.3398	38.9084	0.3939	513.7433	118.4648	1107	336	468.1377	46.8167	601	336
1.czi	79c8e7af-b872-4bdb-974a-cbd0906419c4	Cell			CNU	Polygon	3934.9	2936.8	1407.36	136.0912	0.9549	45.485	39.1984	0.4416	413.2539	88.4083	728	222	376.093	60.6495	607	222
1.czi	b89981d2-5a6b-4514-b612-cf751fb0d7b4	Cell			CNU	Polygon	3513.8	2967.6	3929.3954	290.0163	0.5871	86.9468	77.8136	0.3202	353.8896	121.4892	6813	201	316.5314	123.2271	6813	201
1.czi	f929a140-6eec-44f7-9efb-f09be7815c51	Cell			CNU	Polygon	4007.8	2946.3	1665.4173	157.9559	0.8388	59.0643	37.6671	0.744	550.4528	189.0704	1542	233	459.7093	113.9455	754	233
1.czi	fdde035d-681b-4c96-8a46-4992c6905846	Cell			CNU	Polygon	4097.1	2966.5	2436.2911	199.8741	0.7663	77.8785	42.7654	0.8607	534.0515	165.0907	1166	230	454.3622	122.3803	805	230
1.czi	480a5552-a26c-4948-8619-73fc1a44f12d	Cell			CNU	Polygon	3840.7	2951.5	1763.5285	163.6747	0.8272	58.0794	38.2941	0.7478	442.5108	96.4233	817	212	407.7606	73.5022	642	212
1.czi	9fb9ee07-6ca8-4068-919c-63ef31311a60	Cell			CNU	Polygon	3970.2	2967.5	1110.553	124.0893	0.9063	44.4902	32.0254	0.6817	626.599	151.0483	1441	290	564.8742	108.1367	843	290
1.czi	67854e37-dd6f-44bf-8da3-47945e4696fa	Cell			CNU	Polygon	4217.8	2974.6	1404.8867	135.5616	0.9607	45.759	40.3321	0.4907	709.0317	309.2602	2054	232	568.4649	155.0335	1070	232
1.czi	b914dffc-e880-4970-ad5e-36957324f645	Cell			CNU	Polygon	3783.9	2991.5	1812.9963	162.17	0.8663	59.7976	38.0952	0.7819	455.192	295.5176	1904	194	312.1194	80.1973	691	194
1.czi	cb2153b5-f684-4a6c-84bc-4336772df775	Cell			CNU	Polygon	3840.3	2992.2	1476.615	142.6727	0.9116	49.7441	39.4338	0.5642	367.3495	68.6763	609	227	338.6927	52.0818	534	227
1.czi	c1b411cc-8104-45df-a5cb-65c349bb0233	Cell			CNU	Polygon	3624.7	2989.1	1493.1043	140.828	0.9461	50.4606	37.1273	0.6543	397.984	123.0179	823	208	335.5508	61.1964	492	208
1.czi	b0ab138e-94f9-4007-b165-66b327311918	Cell			CNU	Polygon	3978.1	3006.4	1972.1179	179.0126	0.7733	68.1226	42.6799	0.784	662.1066	283.3469	2454	235	533.1408	148.8813	1006	235
1.czi	59b78b92-4450-466c-a3a3-4ef5e823428c	Cell			CNU	Polygon	3276.2	3005.1	1733.8478	153.2359	0.9279	50.231	44.9437	0.2591	318.3409	49.6603	544	211	296.6449	30.7713	397	211
1.czi	7f7c5c83-ddb3-4e83-9197-5f41c21d0a2f	Cell			CNU	Polygon	3433.4	3037.6	1881.4268	168.5694	0.832	63.0073	42.0015	0.7681	401.8193	72.3326	582	207	380.1001	70.1704	582	207
1.czi	25d0e066-2d56-4095-a041-a12e2f59e3c3	Cell			CNU	Polygon	2855.6	3040	2841.1029	205.1675	0.8482	71.2332	54.7093	0.636	322.3343	73.9999	576	194	275.7805	38.2115	401	194
1.czi	0b63fc96-9910-4e36-a594-b18b51ba652b	Cell			CNU	Polygon	3925.7	3054.9	2000.1497	167.8953	0.8917	58.0348	41.5785	0.7114	397.1373	88.6148	870	229	355.094	54.143	497	229
1.czi	6eaf0ff5-5149-4d7f-9bf5-6826b696ef8a	Cell			CNU	Polygon	3767.5	3070	1766.8264	162.4033	0.8418	61.4379	37.448	0.8125	419.8834	115.451	986	204	374.0286	71.195	570	204
1.czi	17bff8fd-faf8-453c-851e-10a4a7669acf	Cell			CNU	Polygon	4099.9	3076.1	1786.6135	157.6078	0.9038	51.2582	47.5235	0.343	386.2721	100.7782	1031	215	342.2831	47.783	512	215
1.czi	2357bfe8-a254-4845-a7ef-dc9084c9ced7	Cell			CNU	Polygon	4199.3	3091.7	2425.5731	197.7787	0.7792	74.3123	40.5529	0.8536	553.6399	188.3616	1551	271	469.6655	85.3973	700	271
1.czi	9d1861b9-45ff-4fde-a857-ce176f37050a	Cell			CNU	Polygon	3688.2	3084.4	1183.9303	124.6057	0.9582	41.1483	37.7645	0.3391	499.2326	255.7864	1669	209	389.8662	133.4043	880	209
1.czi	e6569642-0318-4800-acf9-82f84d61264c	Cell			CNU	Polygon	3927.3	3096.4	1862.4642	168.1643	0.8276	56.171	43.4622	0.6591	378.6262	107.1557	1115	206	335.7245	59.652	562	206
1.czi	23904c74-f30b-4003-a5ba-d4c2b5fda3ea	Cell			CNU	Polygon	3851.8	3111.1	1536.8009	144.1263	0.9297	52.9085	38.702	0.6905	710.0751	249.8685	2104	290	600.3328	141.3083	902	290
1.czi	6ccd50cd-9add-4147-8129-32f5748fa7a0	Cell			CNU	Polygon	3696.5	3120.7	1202.0685	125.58	0.9579	42.8747	37.9646	0.4278	852.3027	402.8821	2930	332	690.8599	142.1703	1203	332
1.czi	dd5064bc-6501-4111-8482-371a15475f1b	Cell			CNU	Polygon	3288.6	3143.7	2694.3484	216.9802	0.7192	84.3847	38.5089	0.9017	671.8727	423.9692	3274	194	454.254	168.6245	1067	194
1.czi	5c6cc8e1-7b8b-4d7d-ae4d-37d2e96ab7bf	Cell			CNU	Polygon	3749.8	3140.2	1401.5888	134.5259	0.9732	44.1585	40.201	0.3786	285.2908	56.1774	570	209	256.987	21.8439	352	209
1.czi	50795922-92c9-4283-8c98-639ab595f615	Cell			CNU	Polygon	4334.7	3150.8	2103.2077	176.8248	0.8453	64.5699	42.9501	0.7677	288.5956	74.0463	606	186	252.6165	34.722	480	186
1.czi	722999e8-1aac-4ee8-b6da-c11313efbc86	Cell			CNU	Polygon	3479.7	3145.5	1200.4196	124.8348	0.968	41.5144	37.2391	0.4308	279.8738	96.043	712	186	241.9473	18.2914	296	186
1.czi	1b3f6cf4-2923-4a2e-9492-90fec5dd3ba4	Cell			CNU	Polygon	4019.7	3152.9	2253.2601	184.832	0.8288	61.3453	50.1437	0.6039	561.5053	210.1854	2351	228	473.5304	110.3424	764	228
1.czi	ee895d77-0ef9-42d8-bc9d-34f7003815f0	Cell			CNU	Polygon	3883.9	3177	2282.1164	185.0384	0.8376	66.1594	46.5639	0.6925	469.8749	137.1809	1229	226	401.8448	80.9985	652	226
1.czi	1cc0df38-9efb-4593-862d-1a12e982793d	Cell			CNU	Polygon	3270.8	3184.1	1675.3108	155.7977	0.8673	59.0475	34.5648	0.8035	494.3814	338.0189	2572	166	359.4936	99.6247	692	166
1.czi	2a81b35b-b27f-47ed-b24c-e2cfb71800d6	Cell			CNU	Polygon	3975.1	3195.7	1202.893	126.2086	0.949	43.4544	34.6377	0.5851	437.6393	111.1207	864	228	403.385	81.9967	640	228
1.czi	0eb168a8-2383-4ad2-b588-af4e9d41e1ef	Cell			CNU	Polygon	3596	3200.1	1313.3712	132.912	0.9343	47.5959	36.7773	0.6258	322.9048	64.995	519	191	303.6466	55.8345	468	191
1.czi	12beb3c4-6e5a-4aea-a824-e0c15171ebd0	Cell			CNU	Polygon	3703.2	3234.4	2309.3237	192.7739	0.7809	71.7186	40.6568	0.8443	573.9104	189.6679	1760	245	491.2076	107.5827	827	245
1.czi	f1721798-f7db-4457-b320-bc2506737da7	Cell			CNU	Polygon	3823.7	3246.6	2822.1403	228.5242	0.6791	88.4181	41.02	0.9061	617.6777	274.3667	1814	245	487.5746	128.4565	854	245
1.czi	24888dc8-3a7a-4546-b6cb-e18a40b36257	Cell			CNU	Polygon	4173.7	3248	1931.7192	174.451	0.7976	61.087	42.1087	0.748	365.3488	56.7053	660	248	346.7257	37.1646	487	248
1.czi	46a7c84f-2f64-49d5-ab81-ad96f7510251	Cell			CNU	Polygon	4372.2	3279.4	2686.1037	199.7667	0.8458	74.8121	48.8955	0.7828	892.8055	574.5155	5596	196	586.3431	252.3671	1431	196
1.czi	1abb37fe-da37-4a9e-9aa9-56360d72bcf5	Cell			CNU	Polygon	3833.3	3311	2127.1171	176.4095	0.8589	65.5403	41.2657	0.7811	491.2865	159.4997	1464	223	415.3305	81.5625	679	223
1.czi	da567df2-5ffe-469a-bec0-10569686670e	Cell			CNU	Polygon	4397.7	3321.2	1833.6079	167.6057	0.8202	60.5588	41.64	0.7609	904.7238	371.9926	3179	323	753.943	145.8721	1186	323
1.czi	1fa08db4-8637-405f-9643-1892aff2f309	Cell			CNU	Polygon	3988.8	3333.1	2020.7613	177.1033	0.8096	69.6092	38.4569	0.8449	430.588	134.6093	1181	196	371.5932	81.0926	602	196
1.czi	af1a61bf-d3ad-43ba-8892-b630fa3a5d36	Cell			CNU	Polygon	3157.5	3336.3	2649.0028	215.4651	0.717	74.7454	47.8586	0.7914	318.0511	79.6413	2248	188	284.4808	61.3152	2248	188
1.czi	b75f65c9-0473-402d-8595-ba80e0d1f298	Cell			CNU	Polygon	4266.1	3320.6	1451.8811	141.0014	0.9177	47.8692	40.0672	0.4091	351.0085	58.5408	562	225	333.1293	47.6514	492	225
1.czi	6e151bc1-5ec6-4cca-872f-8697af02a00e	Cell			CNU	Polygon	4031.9	3323.7	1202.0685	125.0418	0.9661	43.3494	35.9317	0.5438	440.4884	122.5553	1020	225	397.8826	74.0253	571	225
1.czi	71f66203-a1be-4423-812d-a9bf4db4ce32	Cell			CNU	Polygon	4082.3	3346.8	2358.7915	190.4387	0.8173	66.9066	48.2723	0.7224	427.421	156.3061	1039	207	347.0851	96.5263	692	207
1.czi	c84bebc7-c523-4050-81bd-8412e554db76	Cell			CNU	Polygon	3632.1	3367.9	1709.9383	152.6932	0.9216	51.7725	40.215	0.6155	387.4071	106.65	737	215	340.0665	75.6451	737	215
1.czi	71530888-5323-48fc-8ce7-a4818914b5dc	Cell			CNU	Polygon	4397.7	3383.3	2005.9209	162.6476	0.9529	55.7776	45.4438	0.5471	343.9478	82.9571	661	204	294.1551	45.9246	444	204
1.czi	3f4eeef7-5e9d-4065-8283-da22738c650e	Cell			CNU	Polygon	3486.6	3388.5	1606.0559	152.5397	0.8674	54.1704	40.1252	0.6704	632.5879	266.2311	2391	243	532.3623	110.8645	833	243
1.czi	87973739-cb07-4711-b5d2-149f88b9550c	Cell			CNU	Polygon	3783	3402.2	1374.3815	134.3126	0.9574	45.4032	37.667	0.4779	524.3753	201.7903	1559	234	445.0666	88.4405	826	234
1.czi	9002c981-4a13-4413-b658-05e25bf06700	Cell			CNU	Polygon	3612	3409	2141.133	178.5593	0.8439	66.5355	41.3151	0.7953	332.5839	118.1559	879	199	265.6864	38.2047	488	199
1.czi	44ac1f6a-8bcc-4727-8a65-13b85bd179fb	Cell			CNU	Polygon	3941.9	3407.4	1665.4173	153.6214	0.8868	55.2434	38.3142	0.7415	685.6212	345.047	2673	245	541.3397	161.8415	973	245
1.czi	c1f6d3ca-5a6b-4117-979d-3498ca25f634	Cell			CNU	Polygon	4278.9	3431.6	1775.071	158.4993	0.8879	59.4604	37.9521	0.7712	330.59	71.7495	567	205	298.8741	51.1308	516	205
1.czi	ee36f725-621d-4ae7-8aa2-b4369364c934	Cell			CNU	Polygon	4060	3437.7	1727.2521	153.7224	0.9185	56.9051	38.8625	0.7313	414.9136	97.5522	845	223	371.861	72.7242	595	223
1.czi	d8729ed0-1038-4ad4-a633-e9c958f21219	Cell			CNU	Polygon	3849.2	3445.2	1970.469	170.5316	0.8515	58.401	48.605	0.5865	447.0477	114.9164	1133	235	400.2518	59.821	556	235
1.czi	6cb053ff-b1bb-485d-93e5-139286f8aa53	Cell			CNU	Polygon	3970.7	3450.3	1974.5913	166.7367	0.8925	56.3107	44.744	0.6106	539.7332	197.1121	1300	227	436.0442	120.4066	774	227
1.czi	6ce89bf2-278c-4e8c-8c57-e57dbc1833f5	Cell			CNU	Polygon	4123.7	3461.9	2656.423	212.5263	0.7391	69.5198	56.792	0.5793	610.0487	176.0741	1469	234	527.9102	127.5781	998	234
1.czi	487474ac-e380-45ca-80dd-45662ed78898	Cell			CNU	Polygon	3371.6	3456.8	1476.615	141.0997	0.932	50.1933	36.6537	0.6836	349.9771	98.4409	741	207	303.1336	42.3027	505	207
1.czi	90dc4266-b4d1-4e59-b8bf-06213be8e969	Cell			CNU	Polygon	3410.9	3477.4	1314.1956	130.7569	0.9659	44.6567	37.4518	0.5317	488.6566	163.0889	1452	249	426.2664	74.9565	609	249
1.czi	2b64c8a4-525a-4a6a-9b3e-285da23c9f85	Cell			CNU	Polygon	3314.4	3484	1640.6834	153.0771	0.8799	56.4034	39.2074	0.7363	442.2873	124.3749	1126	211	392.615	65.2772	558	211
1.czi	5989da5a-cd76-4a36-ad22-f6051aff5bf6	Cell			CNU	Polygon	3575.6	3511.1	1674.4864	152.4711	0.9051	55.4369	39.9519	0.6824	358.3038	86.258	911	213	324.5527	45.3852	453	213
1.czi	72611640-1267-415a-8aa7-17077f0aada1	Cell			CNU	Polygon	3640.4	3515.4	2310.1481	190.1055	0.8033	68.0996	46.3328	0.7907	502.5253	170.8273	1376	215	420.9644	96.4022	725	215
1.czi	6618fbc8-88b9-4b1b-8342-f1703c09dd9f	Cell			CNU	Polygon	4249.3	3536.1	1932.5436	167.2536	0.8681	61.6	39.1428	0.7868	268.9885	43.8188	482	175	249.9177	30.6801	482	175
1.czi	6b128be4-7fdc-4373-8f64-fb26e8ac5361	Cell			CNU	Polygon	3591.6	3549.8	1580.4975	146.0186	0.9315	49.3343	42.0252	0.4529	328.9469	52.624	527	227	300.7244	30.38	439	227
1.czi	8f80fc86-3f6b-4e70-933c-175d26b12b95	Cell			CNU	Polygon	1884.2	3593.8	1478.264	139.816	0.9503	49.3447	37.2437	0.6483	282.8419	62.253	647	191	255.2149	23.7767	332	191
1.czi	b9fb27c5-ed7c-4046-90a1-7f30bb0137ed	Cell			CNU	Polygon	2337.9	3819.3	1355.4188	133.1154	0.9612	46.8574	37.338	0.597	299.455	79.8077	691	198	264.9911	26.5575	355	198
1.czi	f727116f-308b-4de2-82d7-f6ea89251549	Cell			CNU	Polygon	1676	4265.1	1492.2798	141.1827	0.9408	49.956	38.2163	0.652	325.5389	89.5209	672	180	281.5113	44.571	408	180
1.czi	e588f440-9033-41f3-b991-3d2f2ba7cd52	Cell			CNU	Polygon	2723	4547.5	1399.9399	134.4304	0.9735	44.9905	39.0253	0.4733	324.4496	71.9724	570	203	290.3043	44.788	407	203
1.czi	2e8e3e38-0423-4ae3-b899-a5db5debc43f	Cell			CNU	Polygon	2328.9	4566.7	1207.8398	124.7852	0.9747	41.3242	38.1076	0.3462	260.202	63.7734	631	189	237.4575	16.3714	292	189
1.czi	55217386-f980-4808-a0b5-97c8c11ec31f	Cell			CNU	Polygon	2710.7	4590.1	1761.0551	157.2156	0.8953	55.2964	39.6947	0.6945	351.4182	79.6863	604	208	313.7784	55.368	483	208
1.czi	7fe9895e-dba5-4232-b5b3-61f9af70d829	Cell			CNU	Polygon	2631.3	4686.4	1449.4077	137.7279	0.9602	46.668	40.4026	0.4966	409.3893	113.6772	747	215	352.4455	64.2203	537	215
1.czi	b2965718-5aca-4196-a758-e768d4b9f8d7	Cell			CNU	Polygon	2300.8	4756.8	1576.3752	148.7842	0.8949	56.9412	36.5844	0.7845	272.8997	85.5179	850	178	239.3359	25.8195	326	178
1.czi	3a5eeba3-7dca-4d2d-a475-a9a7bc94641f	Cell			CNU	Polygon	2556.7	4797.9	1576.3752	146.2805	0.9258	53.4384	37.1969	0.71	296.413	82.1289	613	183	252.7365	31.9722	348	183
1.czi	01ed9fc3-cabd-4717-a9e3-f45e0d26319d	Cell			CNU	Polygon	2430.1	4805.4	1546.6945	145.3063	0.9205	52.2446	38.7412	0.6891	384.8031	78.1227	757	228	349.1689	40.0313	454	228
1.czi	6c33c658-c197-4394-b752-ed717ca503e7	Cell			CNU	Polygon	4316	3546.3	1599.4602	147.3977	0.9251	52.8605	37.8356	0.7134	292.0304	57.9695	499	187	267.7944	44.4377	499	187
1.czi	4515e500-b727-4719-a811-d92b6599a2ff	Cell			CNU	Polygon	3175.5	3552.4	1264.7278	128.6623	0.9601	43.6927	38.5232	0.4433	427.5564	175.662	1493	215	361.3494	67.2488	537	215
1.czi	1a1f0a84-cd72-45b7-a5b1-e2cfff35ce77	Cell			CNU	Polygon	3267.8	3573.7	1573.0773	145.085	0.9391	48.5088	41.3079	0.4788	373.7812	90.7752	779	189	332.1267	49.0573	452	189
1.czi	caa236d1-7bd9-4dc3-882b-cec44e7d6e81	Cell			CNU	Polygon	4367.1	3579.4	1847.6238	162.7593	0.8765	55.0743	45.918	0.5347	707.3913	289.2897	2418	269	583.4293	134.2687	1000	269
1.czi	cb385d98-b832-40a0-a325-924b9503b45f	Cell			CNU	Polygon	3569.4	3585.9	2151.0266	182.2002	0.8143	67.2858	39.2891	0.8291	344.1235	82.5613	732	206	302.6021	48.3654	606	206
1.czi	6eced81e-73a5-4341-8729-b88c270ab4c1	Cell			CNU	Polygon	4103.7	3598	2394.2435	191.8201	0.8177	73.1861	41.8568	0.8382	354.4249	75.3681	576	211	323.8185	64.5102	516	211
1.czi	c9fd68f7-baa5-49e1-86da-ffd65f1cbae0	Cell			CNU	Polygon	3970.9	3590	1479.9129	140.7108	0.9393	49.3026	40.8844	0.5514	376.3508	69.3924	754	232	350.6042	40.6179	459	232
1.czi	1118a7d4-b7ac-4ac9-ac24-d9b38bc7bc4a	Cell			CNU	Polygon	4373.9	3626.1	1326.5626	136.2555	0.8979	45.6887	37.4159	0.5641	730.2309	302.3688	2234	230	674.4601	313.4585	2234	230
1.czi	dca73594-8418-46fc-bb9e-a39bee891192	Cell			CNU	Polygon	4017	3644.8	1953.1552	161.7151	0.9385	55.0345	46.0509	0.523	756.2826	372.4715	2998	224	591.378	241.9076	1175	224
1.czi	e75ee410-7bcf-4781-af66-c4893febd7a8	Cell			CNU	Polygon	3972.6	3646.4	1803.1028	159.7735	0.8876	53.7682	42.2604	0.633	470.7328	144.8495	1083	216	403.551	85.2082	624	216
1.czi	0a5661fa-d394-4a03-b558-f08627796e16	Cell			CNU	Polygon	3616.1	3660.1	1343.8763	131.6942	0.9737	42.4064	41.0914	0.1701	460.4412	180.4287	5267	212	397.1612	75.0329	582	212
1.czi	6df9b798-6cec-4da9-8f38-d71e32aa96ba	Cell			CNU	Polygon	3883.9	3664.7	1914.4054	164.619	0.8877	58.66	42.7817	0.7024	359.885	87.7651	711	202	317.1624	53.4099	480	202
1.czi	ef60e404-2075-454b-80b5-6c86f591643e	Cell			CNU	Polygon	3827.6	3679.8	1156.723	121.8117	0.9796	39.502	37.2391	0.2623	296.4352	100.9904	804	205	258.4126	19.1726	336	205
1.czi	32e2525f-1b08-4e7d-b450-5add86339a4e	Cell			CNU	Polygon	4061	3691.8	1418.9025	137.76	0.9395	48.1993	38.6477	0.6087	457.2897	104.7593	947	283	413.6964	55.087	569	283
1.czi	686eb178-0fc6-4910-83ce-4f3babefbd32	Cell			CNU	Polygon	4280.8	3713	1473.3172	139.1264	0.9565	48.648	38.1706	0.6179	335.5081	89.5222	646	204	289.7133	44.2152	421	204
1.czi	2719fca0-602e-4e62-b4d9-123d114aaf67	Cell			CNU	Polygon	3749.2	3720.3	1946.5595	164.4379	0.9046	54.5153	46.1113	0.5385	329.7925	74.8783	594	212	289.6741	38.6226	428	212
1.czi	ab3bca26-b329-4d2f-8b6e-cfab44f96a17	Cell			CNU	Polygon	3917.7	3718.7	1483.2107	140.3287	0.9465	49.7211	39.4094	0.624	358.5397	65.7286	591	220	332.1434	51.3525	482	220
1.czi	4836064a-5816-4f54-9024-99d4eee03f6f	Cell			CNU	Polygon	3288.7	3733.7	1614.3005	146.2186	0.9488	50.0743	41.9475	0.5745	345.1251	48.0037	570	232	324.8086	32.7301	412	232
1.czi	3e470f3d-318f-432a-b55c-c745e3f2ac19	Cell			CNU	Polygon	3695.5	3738.8	1521.1361	143.1742	0.9325	49.1553	38.3626	0.5942	343.7485	47.1615	560	241	323.9564	25.7172	402	241
1.czi	179bb192-0812-4fe9-ab12-ba51dac716ac	Cell			CNU	Polygon	3571.3	3793.7	1539.2743	144.4495	0.927	51.4928	38.7442	0.6486	352.5944	64.808	573	221	327.0539	49.9213	494	221
1.czi	d72c7193-7982-48ef-8514-284f2b9edee1	Cell			CNU	Polygon	3757.1	3804.4	2003.4475	171.6801	0.8542	61.8729	39.9518	0.7682	398.1016	91.7237	734	211	359.0981	74.969	645	211
1.czi	6da99639-9193-4c05-88ec-efea1390df94	Cell			CNU	Polygon	3374.1	3820.8	2351.3713	188.0612	0.8355	63.7761	49.8142	0.6609	332.0792	77.5931	636	200	288.2483	43.9541	448	200
1.czi	a0063557-4b1f-4d2d-9ace-541a41cb002d	Cell			CNU	Polygon	3783.2	3863.2	2076.8248	178.4605	0.8195	63.3746	45.7998	0.7471	599.1802	164.2982	1321	292	522.6549	79.5158	763	292
1.czi	44dbac9d-3911-4645-bafd-1c54295ada37	Cell			CNU	Polygon	3850.2	3858.7	1456.8279	141.1406	0.919	51.4093	36.9265	0.7001	433.629	105.4874	933	227	388.4495	54.0071	506	227
