Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: AF594 mean	Cell: AF594 std dev	Cell: AF594 max	Cell: AF594 min	Cytoplasm: AF594 mean	Cytoplasm: AF594 std dev	Cytoplasm: AF594 max	Cytoplasm: AF594 min
1.czi	64c59aaa-efd9-4c17-8762-2b81775f0ff4	Cell			CNU	Polygon	4072.3	2374.3	1804.7517	159.5034	0.8914	56.8618	40.2014	0.7134	450.1264	140.5155	1220	246	382.8384	66.7387	629	246
1.czi	3330bda0-9303-4625-b533-9d5af4315e26	Cell			CNU	Polygon	3253.3	2409.7	1643.9812	151.2377	0.9032	54.2744	40.8438	0.6557	466.3415	175.1514	1342	214	383.7673	84.9236	798	214
1.czi	aa160eb3-ec6b-4b67-bd93-e6cd2ff55256	Cell			CNU	Polygon	3097.6	2418.1	1164.1432	122.0372	0.9823	40.0465	37.6525	0.316	275.4908	52.2614	552	210	258.1076	16.2969	310	210
1.czi	5b0e4b45-a48d-43fd-a2fd-f99ecca2c50d	Cell			CNU	Polygon	3158.1	2440.4	1927.5968	168.8026	0.8501	61.5125	38.7585	0.7888	657.1012	276.5575	2227	243	539.6789	147.4014	985	243
1.czi	923649db-8b7d-4b4c-85d2-f33ba752a0b9	Cell			CNU	Polygon	4083.5	2460	1559.0614	145.1885	0.9294	49.5233	40.6242	0.5842	309.4591	52.5256	582	216	288.9482	26.9424	433	216
1.czi	45677b17-74c7-4ae5-830d-8c0f33dcb8ea	Cell			CNU	Polygon	4206.8	2474.7	2767.7256	218.7206	0.727	75.4972	51.1276	0.7723	391.3185	90.6951	644	239	338.5603	44.6393	484	239
1.czi	0d0bc2c3-8291-4bb7-aec8-6d5782531b2a	Cell			CNU	Polygon	4011.4	2480.1	2246.6644	186.6341	0.8105	66.9333	42.2611	0.7892	388.3465	98.6706	892	227	338.1644	55.4109	526	227
1.czi	9c71c71d-638d-4f9c-9b1c-8aa594149df8	Cell			CNU	Polygon	3238	2508.1	2856.7678	220.9629	0.7353	76.817	53.4213	0.7611	682.9152	334.5825	2541	242	532.6263	190.9094	1095	242
1.czi	9dabae7a-4119-4922-a6f1-a3f8f4715f94	Cell			CNU	Polygon	3899.1	2512.5	1968.82	173.6287	0.8207	69.0809	39.8073	0.8455	547.5541	181.6395	1609	258	474.6618	101.6143	931	258
1.czi	d0f34f74-418e-43b1-a13c-283b844220f6	Cell			CNU	Polygon	3110.5	2518.8	1452.7056	139.0364	0.9443	46.4759	41.3327	0.3512	312.7158	52.7003	488	218	293.5936	41.8945	435	218
1.czi	41128a69-8657-40ce-9792-f59770555e07	Cell			CNU	Polygon	4240.4	2527.9	1723.1298	154.0044	0.913	55.1368	39.254	0.6962	313.978	67.6338	578	205	280.3141	32.2162	435	205
1.czi	0f036824-82e2-482d-a619-9b81c418b2d2	Cell			CNU	Polygon	4299.3	2563.8	1207.0153	125.1251	0.9688	40.846	37.7645	0.3472	584.75	225.4398	1600	242	497.7314	132.1217	939	242
1.czi	7c4a26a7-4857-4b78-b4ef-0fededc9c965	Cell			CNU	Polygon	4167.3	2579.9	1634.0876	148.1296	0.9358	49.0052	42.9461	0.4578	416.8659	90.2717	672	242	371.3065	55.2657	552	242
1.czi	17015f8b-cef3-4256-8dc6-ca131eb33556	Cell			CNU	Polygon	3954	2599.5	1723.1298	153.9268	0.9139	54.113	39.6724	0.6708	412.7466	148.1638	1094	229	336.2695	66.766	588	229
1.czi	43809410-d95d-474c-893c-4d3ed049191b	Cell			CNU	Polygon	4247.1	2599.3	1529.3807	145.038	0.9136	50.3641	37.7323	0.6443	505.8551	175.4754	1795	273	439.5786	67.6043	694	273
1.czi	596abd75-70b7-4d8e-8ebe-4a9b15d0951f	Cell			CNU	Polygon	4330.3	2619	2727.3269	202.7961	0.8334	73.3944	50.6149	0.7655	781.9398	361.3628	2216	265	573.0981	209.5994	1344	265
1.czi	6d810b9d-efad-40fd-b909-f2de0272a7c0	Cell			CNU	Polygon	3676.8	2604.4	1333.9828	131.8771	0.9639	42.6742	40.4943	0.2653	492.5491	200.6316	1414	240	404.2722	108.4135	764	240
1.czi	890a763f-578d-4bd8-bd80-b9ba202a3f0a	Cell			CNU	Polygon	4405.6	2607.6	1448.5832	139.312	0.9379	46.2927	39.8165	0.4761	1371.1155	930.1282	8255	289	997.4876	467.9213	2103	289
1.czi	c45df7fe-c8cd-43a8-b859-e6ba6a8ad837	Cell			CNU	Polygon	4080.5	2628	2334.0576	195.0512	0.7709	77.4021	37.2167	0.8871	689.554	271.3225	2061	278	562.5603	150.7791	1048	278
1.czi	d29e6a47-b32e-4602-b90c-fe3926c231b6	Cell			CNU	Polygon	3983.1	2648.1	1495.5777	142.2109	0.9293	50.3367	40.1546	0.6181	420.858	103.999	714	236	372.821	69.7253	667	236
1.czi	aaa195c9-cb99-4b0e-8f7a-bddc69ef087b	Cell			CNU	Polygon	4335.8	2669.6	959.6761	113.7653	0.9318	38.7281	29.4375	0.6274	466.0936	122.3701	836	243	420.0068	92.9159	718	243
1.czi	0a4900a4-25e3-4c2b-a6da-8e1d62e687bc	Cell			CNU	Polygon	4336.5	2700.8	1473.3172	145.0198	0.8803	50.5306	38.5159	0.6489	440.1655	113.834	885	232	383.4988	74.7222	599	232
1.czi	f840bbfd-e746-4ad0-8a06-f847ff8e28fb	Cell			CNU	Polygon	4101.2	2712.9	2724.0291	197.7352	0.8755	67.866	55.728	0.5672	522.1158	154.8061	1058	241	427.6724	96.8998	730	241
1.czi	7c46b8fd-af52-487c-8642-29bd21572eef	Cell			CNU	Polygon	4500.6	2719.3	2200.4944	182.9938	0.8258	67.1803	46.3192	0.7651	348.7894	69.8855	573	225	311.1995	37.497	449	225
1.czi	51171df3-58d5-4b29-9528-588e3a7d7a36	Cell			CNU	Polygon	3687.4	2728	1744.5658	153.0172	0.9363	52.8821	42.9352	0.5902	502.3711	157.4025	852	252	422.1395	111.6465	831	252
1.czi	e0be6c3d-1266-43a4-82c5-46576065d3b9	Cell			CNU	Polygon	4139.9	2743.2	1088.2925	120.3084	0.9449	42.0983	35.8055	0.4118	506.12	124.7081	1125	286	461.7948	65.4122	659	286
1.czi	9d5ab8ad-0442-40ab-b939-9d588e164a39	Cell			CNU	Polygon	4416.9	2749.8	1704.9916	152.4073	0.9224	52.6718	42.59	0.608	361.9608	85.7929	733	228	321.5743	51.7192	616	228
1.czi	f68cfb39-ade4-4c57-95cb-92d071cfe072	Cell			CNU	Polygon	4272.1	2766.4	1527.7318	152.7061	0.8233	58.2805	32.5905	0.8389	334.8474	63.9029	672	223	303.3093	23.0909	408	223
1.czi	8a41133f-96ed-4952-964b-3357f6fdd866	Cell			CNU	Polygon	3926.6	2779.2	1422.2004	137.899	0.9398	48.2232	38.6179	0.5979	312.9636	42.0855	510	227	297.8517	28.1553	404	227
1.czi	e31c1b6e-99e5-4737-a55c-bc4fe8502244	Cell			CNU	Polygon	3741.6	2783	1996.8518	175.5646	0.8141	64.2474	40.4238	0.7915	550.3997	237.5741	1725	244	435.6222	96.2456	728	244
1.czi	17bea028-0154-424c-9bf0-424fe376234b	Cell			CNU	Polygon	4411.8	2796.9	1891.3204	164.6201	0.877	59.2189	42.9086	0.6997	402.6395	94.2444	758	242	355.4991	50.2005	603	242
1.czi	67f55669-8c29-4bad-9182-e4417020b630	Cell			CNU	Polygon	4262.9	2795.7	1593.6889	157.5605	0.8067	58.4634	36.5778	0.8012	429.4346	122.6788	944	247	364.2422	49.676	513	247
1.czi	83a3e885-a8d7-4ce2-b5d1-a1ec338f1bd6	Cell			CNU	Polygon	3861.2	2799.2	1236.696	127.5492	0.9553	43.9864	36.7412	0.5348	361.1557	101.8725	907	236	320.0157	49.2386	490	236
1.czi	52feba08-d5ee-400e-b5c9-5e566d2a043c	Cell			CNU	Polygon	4480.2	2814.1	2070.2291	168.8062	0.913	60.5754	46.0341	0.659	352.852	48.3847	575	235	328.887	33.1628	450	235
1.czi	15e2a357-dd5e-4669-aaeb-c839426d4436	Cell			CNU	Polygon	3820.3	2821	1963.0488	172.7836	0.8263	58.1562	47.0599	0.6135	426.2624	135.1841	1133	248	363.7645	51.5649	531	248
1.czi	f5d848ad-e33c-4907-8e2c-859f43f6dcca	Cell			CNU	Polygon	4219	2827.6	2454.4293	184.1318	0.9097	63.6605	51.6566	0.5035	482.8386	179.7119	2019	225	389.6411	94.8374	715	225
1.czi	c9d0f2ac-ffd9-475f-bd28-add7d5de7aa1	Cell			CNU	Polygon	4099.7	2823.8	1262.2544	127.4937	0.9758	42.1616	38.1458	0.3612	437.4892	128.7798	1090	242	390.8944	48.8628	550	242
1.czi	dd506e6a-5bb5-47c8-aa1e-348ff9e0a310	Cell			CNU	Polygon	4582.3	2859.5	2773.4969	215.8083	0.7483	78.8105	45.2793	0.8391	515.0437	193.986	1457	236	410.8362	103.2493	749	236
1.czi	33431ede-a14f-49b9-a0be-21bd552340bf	Cell			CNU	Polygon	4302.4	2850	2532.7534	209.5618	0.7247	79.0513	40.6821	0.8875	347.9586	73.2597	771	228	317.6399	27.7501	430	228
1.czi	b812f245-f274-492c-9d91-ce68cb585d59	Cell			CNU	Polygon	3181.9	2893	1922.65	162.2735	0.9175	56.7052	45.7295	0.5506	361.9573	67.7917	566	223	331.0174	54.2063	512	223
1.czi	4fdda770-cc86-469c-b008-863dc45d56e6	Cell			CNU	Polygon	3893.2	2894.9	1784.1401	158.0936	0.897	55.4203	41.5789	0.6867	769.8994	296.6493	1883	282	621.3221	177.85	1249	282
1.czi	8c46ac51-b725-4396-9039-47ddc83e3e1b	Cell			CNU	Polygon	3669	2918.4	3183.2555	232.016	0.7431	74.9331	65.9521	0.3921	444.5935	124.6904	937	228	377.3091	74.3871	613	228
1.czi	1d40ba1c-285d-488f-9c40-1d24a4ebaa3b	Cell			CNU	Polygon	3309.3	2908.1	1628.3164	148.2403	0.9311	48.2338	44.5769	0.2707	409.0349	85.0298	725	242	368.8054	57.1593	566	242
1.czi	69bc5001-9d34-4708-8bc1-091e574df72a	Cell			CNU	Polygon	4118.5	2921.6	2063.6334	175.1737	0.8451	61.7219	42.5963	0.7503	378.6461	78.6536	903	251	342.3178	41.8767	500	251
1.czi	121a3e7c-e4e4-46ba-919d-78b294b01fe2	Cell			CNU	Polygon	4238.6	2920.1	1653.0503	152.2687	0.8959	50.6722	42.8444	0.486	468.4415	129.2352	939	266	400.7323	76.8518	630	266
1.czi	a6b292fb-3c38-47d6-a0b0-15bee5406285	Cell			CNU	Polygon	4270.7	2949.3	1296.8819	131.8477	0.9375	46.0266	37.2391	0.5563	499.5622	118.0459	1321	287	461.7013	61.0392	644	287
1.czi	457c682b-dbd4-41d8-acfb-b0438a12a45f	Cell			CNU	Polygon	4620.8	2950.2	2093.3141	179.0552	0.8205	66.1614	39.5337	0.8177	299.157	64.7918	550	195	264.8786	26.3005	343	195
1.czi	a3f7164c-3f3e-4b35-bc4c-a93be51c8860	Cell			CNU	Polygon	4361.7	2965	2531.1045	197.3932	0.8163	71.9731	46.5396	0.8042	577.2778	174.013	1576	275	503.3409	102.9893	824	275
1.czi	c4aa4c89-1745-4885-857d-7b8370f28e07	Cell			CNU	Polygon	4206.7	2985	2163.3935	187.6764	0.7718	72.7304	40.5531	0.8563	544.7783	381.7604	4080	191	381.2814	112.5312	785	191
1.czi	ed14c002-b4f8-45e0-9cc4-870d583f0bcc	Cell			CNU	Polygon	4069.8	2984.6	1578.0241	146.0567	0.9296	49.5477	41.786	0.4932	346.8056	59.4853	640	237	318.453	30.1175	422	237
1.czi	5b9bbdf9-703a-40e5-95cd-0e04709d382a	Cell			CNU	Polygon	3899.3	2998.9	2211.2124	177.274	0.8842	58.6946	50.5584	0.4876	370.7149	79.2955	655	227	328.6514	43.9642	475	227
1.czi	7abd5c69-6c55-4d68-a89f-febb9d9a4927	Cell			CNU	Polygon	4542.2	3003.4	1929.2458	172.2639	0.817	66.2028	37.4957	0.8423	674.6332	499.8997	4756	241	494.1042	114.0529	907	241
1.czi	53ed1937-8b01-4cdd-b81b-08ebe414f960	Cell			CNU	Polygon	3974	2997.9	1972.9424	166.2285	0.8972	53.6131	49.4878	0.3894	524.5424	136.9849	990	261	452.6974	93.7057	671	261
1.czi	38c5076a-cb5e-4177-9bac-5cec3581d5d9	Cell			CNU	Polygon	4628	3004.9	1667.8907	150.7419	0.9224	52.9534	38.5576	0.6852	531.7573	192.1579	1437	239	433.4649	99.0897	723	239
1.czi	cd2cd2d9-c29c-4b29-81c0-d4fc5461e82b	Cell			CNU	Polygon	4479.2	3040	1773.4221	161.4031	0.8555	59.4041	37.7269	0.7942	621.0719	181.4657	1762	304	552.5793	106.5791	841	304
1.czi	bcedde0a-50c2-4da9-882f-acefb0a18a94	Cell			CNU	Polygon	4437.8	3048.1	1945.735	166.3477	0.8836	58.1704	42.8752	0.6976	535.9089	119.4729	1032	282	481.2926	84.35	722	282
1.czi	af9e797b-2098-422b-8f28-13658a712bfe	Cell			CNU	Polygon	3733.1	3049.3	1829.4856	162.4277	0.8714	59.902	37.2896	0.7916	352.5976	77.0119	758	227	321.3909	39.8344	449	227
1.czi	a1ef8554-9742-48fb-b273-df75f9de85e1	Cell			CNU	Polygon	4286.9	3046.7	2273.8717	184.0232	0.8438	66.2631	47.4972	0.7288	584.6268	173.847	1493	238	493.9528	114.2993	817	238
1.czi	be144c1b-6beb-4393-8916-e1f248202dea	Cell			CNU	Polygon	4379.6	3070.9	1893.7938	164.1887	0.8828	59.7758	40.1155	0.7383	590.5183	204.7911	1550	266	495.7123	111.0781	797	266
1.czi	1b3dc6b1-1012-46ed-b87e-e430b2b070d5	Cell			CNU	Polygon	3544.4	3070	2752.8853	210.5514	0.7803	79.0826	47.7864	0.8308	346.715	91.7583	714	227	296.1393	32.5312	467	227
1.czi	b743c476-c36c-4a4f-abb6-66d56833f8c0	Cell			CNU	Polygon	4209.6	3094.8	2468.4452	200.4995	0.7716	77.6889	41.3098	0.8629	536.4691	192.5037	1550	261	445.448	101.6502	825	261
1.czi	a5289237-9450-4b51-be73-d699e7af2eb9	Cell			CNU	Polygon	4079.3	3097.2	1522.785	142.3602	0.9442	47.4254	42.0643	0.418	333.0378	46.1885	495	240	312.0315	25.6315	414	240
1.czi	8a0cdbed-c27b-4c00-8229-c85a49662bbf	Cell			CNU	Polygon	4641.5	3101.1	1517.0138	143.4222	0.9268	50.5037	37.1972	0.671	416.5423	108.2101	739	245	367.7578	72.4399	602	245
1.czi	fff47dce-1352-40be-8fc5-f97a55ff5bb8	Cell			CNU	Polygon	3359.6	3104.8	1482.3863	141.2499	0.9337	48.8244	39.3476	0.5732	321.1994	58.2572	684	233	301.4172	32.8519	420	233
1.czi	d0c9c227-97b1-4db7-8f4a-d6f4c5f3b74c	Cell			CNU	Polygon	3649	3113.2	1537.6254	142.8173	0.9473	48.7305	39.7308	0.5709	304.4036	45.6911	457	221	285.1022	31.5224	435	221
1.czi	4c83036f-d929-44b8-b5a3-d38470e85c4c	Cell			CNU	Polygon	3893.9	3136.8	2241.7176	187.2824	0.8032	67.4836	41.5037	0.815	437.7083	110.0515	1052	241	393.5287	67.4993	579	241
1.czi	a61471eb-3d80-40d0-bbd6-253896118fb7	Cell			CNU	Polygon	4436.4	3152.1	2408.2593	193.0264	0.8122	66.7008	49.1974	0.7107	391.8876	53.4643	589	267	366.929	40.3031	530	267
1.czi	12f2a66a-ce71-46a7-b07c-c82a494a5603	Cell			CNU	Polygon	4008.4	3153.7	1715.7096	159.0191	0.8526	57.6475	38.8243	0.7505	331.4031	57.1463	2146	232	318.5081	36.4488	473	232
1.czi	57140d5a-3916-49c1-b827-a8ea5e89c49d	Cell			CNU	Polygon	4571.4	3157.9	1234.2226	126.4589	0.9698	42.1452	36.8906	0.4539	502.4119	103.8581	931	305	463.1171	50.4854	649	305
1.czi	3aca8cb2-9835-4b69-b218-727e5388b7f6	Cell			CNU	Polygon	4605.8	3185.7	1460.9502	142.4009	0.9054	53.0864	35.1936	0.7437	697.4001	304.1146	2874	289	585.0295	103.823	948	289
1.czi	d557c89c-7bf3-4d7f-bd25-9c905f8fa8df	Cell			CNU	Polygon	3125.3	3207.8	1177.3346	122.9378	0.9789	39.8271	38.1029	0.2536	276.9119	53.2912	625	204	260.4725	18.9241	348	204
1.czi	7759a988-26ef-4286-a1f3-5f5d5c90e6cf	Cell			CNU	Polygon	3823.3	3212.7	2224.4039	188.5235	0.7865	69.9102	44.2222	0.7858	359.787	72.9382	784	236	329.3578	47.7693	503	236
1.czi	7a32a45c-4ecf-4da7-bd01-0d8cd599f02a	Cell			CNU	Polygon	4394.2	3223.8	2184.8296	183.0043	0.8198	63.8278	45.1179	0.7371	603.1452	236.5189	1719	274	494.8353	141.5017	843	274
1.czi	1ce1c78e-4234-4c02-bdd8-1c0a45bca071	Cell			CNU	Polygon	4331.6	3225.3	1775.8955	157.8586	0.8956	56.2237	39.5759	0.7285	455.8679	157.6237	1419	264	384.1384	58.5086	595	264
1.czi	887b0869-55bd-4b61-b8b7-ec2cba9cb5e0	Cell			CNU	Polygon	3486.8	3231	2465.9718	189.7253	0.8609	64.2084	54.0746	0.4536	430.6577	123.6276	1121	238	362.7218	68.8476	620	238
1.czi	d88166f4-86a9-407a-b2d0-6355f1baa790	Cell			CNU	Polygon	4231.9	3236.2	2187.303	176.4032	0.8833	58.3757	50.0759	0.54	531.6999	129.3043	1133	284	462.7044	77.426	697	284
1.czi	daf73f2b-e306-4d7e-8615-673d00f1b8ab	Cell			CNU	Polygon	4113.8	3247.2	2752.0608	209.0101	0.7917	70.5433	53.0445	0.7021	563.1228	189.9904	1400	274	464.1907	102.9229	816	274
1.czi	ac095480-cc78-49c2-9da6-a351ad0949bf	Cell			CNU	Polygon	4435.8	3242.6	1800.6294	163.5731	0.8457	60.9469	38.5622	0.7926	509.8047	149.13	1090	260	442.7886	93.1854	777	260
1.czi	9d697a43-1898-4abb-b54f-efe7b8a40941	Cell			CNU	Polygon	4697.1	3243.7	1175.6857	123.7084	0.9654	42.5189	35.952	0.5134	311.3013	53.1606	658	240	293.0372	18.4162	407	240
1.czi	e1c7676c-65d0-4a34-a398-7f05f1570ddf	Cell			CNU	Polygon	4470.8	3278.5	1446.1099	139.2544	0.9371	46.9188	40.4905	0.5405	468.9293	99.8035	1075	286	433.9678	65.5965	694	286
1.czi	3578dd90-ec68-485d-9369-268a68382a99	Cell			CNU	Polygon	3563	3290.4	2012.5166	170.6064	0.8689	61.4044	41.8632	0.7637	496.5711	242.4965	2298	235	397.0252	87.2189	681	235
1.czi	c9c80767-4a0c-4a4e-a17b-9c6177b1dab4	Cell			CNU	Polygon	4657.2	3324.9	4514.7649	319.1614	0.557	113.0355	64.4958	0.8354	562.3115	162.3443	1248	268	476.0687	103.077	843	268
1.czi	62f8a980-9b4b-48eb-a293-4fcc30cc5822	Cell			CNU	Polygon	4609.4	3293.5	1457.6524	142.2705	0.905	50.5163	37.1299	0.6506	362.4216	60.1258	713	264	340.3154	36.9314	497	264
1.czi	b3141a52-cae6-40ae-9971-4b4a064aa47c	Cell			CNU	Polygon	4413	3299.6	1678.6087	154.301	0.886	55.286	41.8654	0.669	557.6577	177.8535	1593	278	491.7345	88.0611	732	278
1.czi	ad7d5ffb-573f-402e-928c-7b65d08f098a	Cell			CNU	Polygon	4210.9	3313	2583.8702	198.4949	0.8241	70.9599	53.1952	0.6689	491.2764	146.326	1323	245	407.9093	84.0973	652	245
1.czi	6398bde6-34cc-4d34-adb0-efc928ec53a3	Cell			CNU	Polygon	4276.8	3320.3	2624.2689	196.4969	0.8541	64.8201	51.6837	0.5928	515.2061	102.7767	1237	308	469.7739	64.4007	684	308
1.czi	07b36c3e-ff0c-45a1-8447-1b271b868459	Cell			CNU	Polygon	4333.2	3321	1929.2458	165.2374	0.8879	54.5399	47.6559	0.4618	905.208	466.6412	3071	298	662.8792	226.1863	1343	298
1.czi	9a9a30e2-d273-45c4-83a9-8952a9866240	Cell			CNU	Polygon	4146.3	3331	2169.9892	174.4964	0.8956	59.3459	47.2779	0.6351	453.8971	86.9686	699	258	414.2656	72.1077	626	258
1.czi	6e3cf3dc-498a-492e-afbf-5bc326f0663f	Cell			CNU	Polygon	3976.8	3346.7	2014.1656	173.3803	0.842	61.8679	42.3366	0.7455	490.8346	137.5579	1166	261	430.2997	79.6701	680	261
1.czi	422d32f9-d4e8-495f-89e0-4543e623e8ab	Cell			CNU	Polygon	4084.7	3355.2	2964.7725	202.4213	0.9093	68.6584	58.8146	0.4867	569.7072	170.4211	1479	297	468.2549	89.5485	699	297
1.czi	01591d8f-83cb-41b1-9093-de9ad64047a2	Cell			CNU	Polygon	3590.9	3351.5	1666.2417	153.2604	0.8914	51.8088	43.1382	0.5583	381.4891	65.1663	744	251	359.0447	38.6819	473	251
1.czi	2ad3ecc2-c69c-45d3-91d9-e9ade819951e	Cell			CNU	Polygon	4228.4	3362.1	1771.7731	158.137	0.8903	55.895	39.8086	0.6822	460.0894	158.401	1010	241	372.5969	72.3414	625	241
1.czi	9b695374-c9b8-46c1-bd2f-b7be81fe9e8f	Cell			CNU	Polygon	4325.3	3371	1721.4808	159.4836	0.8505	59.036	38.4184	0.8004	536.7841	178.6315	1487	288	469.17	106.6514	1136	288
1.czi	9605ddc6-4edb-4788-a2bc-b978c845babe	Cell			CNU	Polygon	4533.9	3371.3	1578.8486	147.7453	0.9089	50.9734	42.5738	0.5309	479.3236	136.0823	1507	284	425.4817	63.5577	618	284
1.czi	dac94795-80d2-49da-8303-8617cf6cc3f9	Cell			CNU	Polygon	4381.3	3395.2	2936.7408	227.3003	0.7143	71.0921	60.3398	0.591	492.707	156.6263	1588	267	421.7815	75.2053	657	267
1.czi	3e50d006-ec8c-411f-b29e-615a78e0073a	Cell			CNU	Polygon	3681	3398.3	1696.7469	166.4495	0.7696	60.2006	40.4262	0.7888	356.0355	91.1147	3147	239	328.1968	45.8039	591	239
1.czi	99e047fa-05ca-4b0d-abe0-1b9034d3b11d	Cell			CNU	Polygon	3622.3	3402.4	2160.0957	176.6991	0.8694	63.8008	42.4607	0.761	329.8216	59.4205	582	230	298.0641	21.7215	390	230
1.czi	4292a61b-e9e8-4a3e-99c2-75f61eef7e07	Cell			CNU	Polygon	4174.3	3405.3	1867.411	160.9876	0.9055	53.4118	47.9382	0.407	484.3936	108.0019	1258	256	441.8465	54.685	593	256
1.czi	a6ba8471-1002-4bf4-9cb6-5a55efe0b932	Cell			CNU	Polygon	4482.7	3422.8	2275.5206	177.4834	0.9078	63.5378	48.4928	0.6283	371.4296	65.5205	753	249	339.9984	32.4359	448	249
1.czi	37064eaa-beb4-4ce6-813d-0d18b6f861df	Cell			CNU	Polygon	3688	3427.5	1149.3028	126.6385	0.9006	46.5347	32.5971	0.7032	339.2851	53.8942	547	238	313.3764	34.7105	465	238
1.czi	69dee998-09c8-4511-9af2-5210d84652fc	Cell			CNU	Polygon	3172.4	3434.2	2432.9933	195.3381	0.8013	65.6926	52.8621	0.5613	311.4037	48.6252	545	217	288.4084	27.7821	398	217
1.czi	67353557-9d66-4196-a15c-5310802172aa	Cell			CNU	Polygon	3772	3437	2303.5524	187.2691	0.8254	63.6602	51.5284	0.6179	363.5032	73.8278	633	241	320.9126	35.5929	459	241
1.czi	3b21ce87-09b9-4bfc-b05f-1d807bbe3863	Cell			CNU	Polygon	3926.6	3437.1	2643.2316	211.7588	0.7407	74.9101	45.4542	0.8353	394.1511	125.0252	959	223	328.0606	45.2786	567	223
1.czi	9bd1a93a-4c1b-4182-8a01-77c17b9997de	Cell			CNU	Polygon	4273.5	3432	1276.2703	129.7325	0.9529	45.4274	35.5793	0.6287	625.0006	212.1235	1681	319	547.8588	117.3713	1069	319
1.czi	1f0fe750-28db-4999-b5f3-0c4aef55fc9c	Cell			CNU	Polygon	3409.9	3450.1	1634.0876	149.9872	0.9128	51.7237	40.9365	0.6362	357.6013	65.9232	793	242	331.094	34.3267	449	242
1.czi	dc24f8cb-7aa8-4e29-a5ef-d639b9503170	Cell			CNU	Polygon	4240.2	3458.6	1270.499	128.4284	0.968	41.863	39.469	0.2767	837.4527	457.3253	3300	237	656.509	188.5429	1143	237
1.czi	7ff04ed5-3a36-4f67-a720-a8dd3d1f8ca2	Cell			CNU	Polygon	3587.9	3462.5	1051.1916	119.2058	0.9296	41.8719	34.4262	0.5106	583.7293	185.6145	1701	348	517.362	63.8554	773	348
1.czi	a8709da9-3274-4492-a9cc-e553cf39ace5	Cell			CNU	Polygon	4679.9	3471.5	1128.6912	123.704	0.9269	42.1865	34.8459	0.5181	589.6861	103.7474	1067	410	554.39	63.4961	879	410
1.czi	51de0486-6c85-4ea2-8a29-e305a5c9fd44	Cell			CNU	Polygon	3621.2	3504.7	3842.0022	255.3096	0.7407	91.9848	61.177	0.7526	539.1279	159.3432	1366	235	456.844	94.395	798	235
1.czi	5c6b6ec2-db5b-41aa-8b6c-c968da5ebedc	Cell			CNU	Polygon	4124.9	3489.2	3095.0379	230.2166	0.7338	76.7738	59.4113	0.6398	330.3862	44.4233	612	237	309.2075	29.1242	439	237
1.czi	ae9dd987-2628-442a-ac25-e23c3add6c1a	Cell			CNU	Polygon	3826.9	3488	2090.0162	177.0206	0.8381	61.628	41.0063	0.7667	394.6735	76.64	961	252	366.6733	41.9657	509	252
1.czi	0b8c7eb1-be52-4aa2-a1b4-f095e704aa81	Cell			CNU	Polygon	4447.1	3493.6	1931.7192	165.5036	0.8862	58.5904	46.02	0.6118	491.9169	130.1465	1123	265	427.6402	65.2224	638	265
1.czi	1c97a0ae-1945-4e95-ba3b-9de56875274f	Cell			CNU	Polygon	4380.6	3509.9	2544.2959	202.8788	0.7768	72.2445	48.2963	0.78	540.0428	118.9433	1219	303	486.1533	62.5936	654	303
1.czi	aa2ef287-ed41-4191-bd57-7f0747939a77	Cell			CNU	Polygon	4660.5	3500.3	1446.9343	140.4946	0.9212	47.66	41.5794	0.4255	614.9204	121.6625	1287	322	558.7433	73.5642	779	322
1.czi	2d34272d-b5ae-4fe4-af21-b551ba918712	Cell			CNU	Polygon	4200.8	3516.9	1207.0153	125.3806	0.9649	41.7924	37.667	0.3407	341.8044	58.3315	685	240	326.8314	42.655	525	240
1.czi	a3204b3b-d45d-49e3-a85f-157ce8ced86c	Cell			CNU	Polygon	4064.7	3552.6	1614.3005	148.5834	0.9189	54.3089	39.7465	0.6782	366.2871	54.3793	621	243	347.4417	43.1735	527	243
1.czi	b4773fba-53a7-4ef4-aac0-d7fc29022616	Cell			CNU	Polygon	4589.9	3559.2	2089.1918	174.4946	0.8622	63.828	38.5096	0.7978	408.9633	71.3389	721	262	374.5984	51.4403	541	262
1.czi	9a54f779-640c-4bc1-9e97-0efe94cefc4f	Cell			CNU	Polygon	4698.1	3564.7	2235.9464	185.2945	0.8184	64.9698	46.0133	0.744	417.0875	77.5154	818	269	381.3203	46.6472	553	269
1.czi	cef049bc-a021-4aab-82c7-c8f168cd2c66	Cell			CNU	Polygon	4255.3	3566	1121.271	119.9758	0.9789	39.4329	36.5464	0.3193	385.5099	157.3399	1052	257	324.2254	22.4096	407	257
1.czi	15c44d3a-75ca-428d-980c-f41f56693349	Cell			CNU	Polygon	4318	3599.8	2287.8876	181.7942	0.8699	60.9025	51.2533	0.4806	465.7421	104.4025	1214	269	413.2604	59.4791	619	269
1.czi	cef4a43d-b09c-4972-b897-bc24c651f2ab	Cell			CNU	Polygon	4449.6	3609.1	2535.2268	203.6364	0.7683	75.2064	44.6754	0.8396	420.1083	74.1015	821	274	387.2985	40.5772	504	274
